date,region,price,precipitation,temperature,rolling_avg
2025-01-14,Kitzbuehl,72.33333333333333,16.08524685341687,-4.008559239143723,71.83333333333333
2025-01-14,Saalbach,67.33333333333333,19.960281980766123,2.279892407914934,66.83333333333333
2025-01-14,Hochkar,47.0,10.999383303734753,3.0862391031929413,53.357142857142854
2025-01-14,Obertauern,66.5,5.124689914398517,-6.414082675033546,58.142857142857146
2025-01-15,Kitzbuehl,72.5,16.764815076616472,-9.00206680629734,72.0
2025-01-15,Saalbach,67.5,11.776372581769923,-6.186426912771145,67.0
2025-01-15,Hochkar,49.0,12.804571002148547,-7.0395532310148825,53.5
2025-01-16,Kitzbuehl,72.66666666666667,0.1958159925631664,-5.555263334097536,72.16666666666667
2025-01-16,Saalbach,67.66666666666667,1.0476001840621851,-0.3695179470920688,67.16666666666667
2025-01-16,Hochkar,48.5,0.2277999302394961,-8.25722384467159,53.357142857142854
2025-01-16,Obertauern,69.5,0.093996675710557,-8.867664566431532,61.07142857142857
2025-01-17,Kitzbuehl,72.83333333333333,11.410204275912662,-1.2047852232748557,72.33333333333333
2025-01-17,Saalbach,67.83333333333333,0.4591710292398221,-4.972391246672159,67.33333333333333
2025-01-17,Hochkar,61.5,9.067399849668462,-1.5036353081744789,53.285714285714285
2025-01-18,Kitzbuehl,73.0,2.5918617093436658,-8.469056094728307,72.5
2025-01-18,Saalbach,68.0,9.149717986849131,4.245696661130523,67.5
2025-01-18,Hochkar,58.0,19.806370873061596,-6.418906502231794,53.214285714285715
2025-01-18,Obertauern,57.0,19.069021577458766,-9.203889464831423,60.285714285714285
2025-01-19,Saalbach,68.16666666666667,14.28486642083146,-2.804485988442236,67.66666666666667
2025-01-19,Obertauern,63.5,9.973248787717822,1.6875866595514657,61.214285714285715
2025-01-20,Kitzbuehl,73.33333333333333,16.14129244901803,2.356219566062185,72.69047619047619
2025-01-20,Hochkar,49.0,4.536314346887515,-8.93390882383359,51.642857142857146
2025-01-20,Obertauern,58.0,17.759607315343523,-0.8899663241845488,61.0
2025-01-21,Saalbach,68.5,17.77744313809597,-4.380392150067084,67.85714285714286
2025-01-21,Hochkar,48.0,0.3485034189610192,-3.638921666816958,51.57142857142857
2025-01-21,Obertauern,60.5,13.089396260747051,-2.5657658973692925,61.857142857142854
2025-01-22,Kitzbuehl,73.66666666666667,8.109306835363121,0.4973478874212542,72.9047619047619
2025-01-22,Saalbach,68.66666666666667,7.790850684203421,-9.42948276899787,68.04761904761905
2025-01-22,Hochkar,47.5,14.999150610326478,-5.890826823580683,51.642857142857146
2025-01-22,Obertauern,65.8,6.198588168350203,0.3662344867444496,62.971428571428575
2025-01-23,Kitzbuehl,73.83333333333333,9.243369612414565,-9.956589443810836,73.11904761904762
2025-01-23,Saalbach,68.83333333333333,5.7971754226003185,-9.917648192794674,68.23809523809524
2025-01-23,Hochkar,48.0,7.857250995759544,3.7485182512569537,51.5
2025-01-23,Obertauern,66.8,4.821677031414953,-3.4304950935426435,63.01428571428571
2025-01-24,Kitzbuehl,74.0,8.836850281360405,-9.74829801291886,73.33333333333334
2025-01-24,Saalbach,69.0,18.369471453279186,-3.920204119039566,68.42857142857143
2025-01-24,Hochkar,62.0,9.750011157570007,-4.282652150198729,53.42857142857143
2025-01-25,Saalbach,69.16666666666667,4.10389344996555,-6.96235298763672,68.61904761904762
2025-01-25,Hochkar,58.5,1.433321839984656,4.659161234820234,53.0
2025-01-25,Obertauern,66.0,6.308961425159795,-8.299302735400705,62.51428571428572
2025-01-26,Saalbach,69.33333333333333,16.1077371611942,-6.69138071875903,68.80952380952381
2025-01-26,Obertauern,65.0,6.201405297281662,-3.712155841541492,63.65714285714286
2025-01-27,Kitzbuehl,74.5,6.189399852114274,2.649062315253536,73.59523809523809
2025-01-27,Saalbach,69.5,3.494216001738102,-6.392943362802709,69.0
2025-01-27,Obertauern,63.5,10.876902456524002,-7.996450494723955,63.65714285714286
2025-01-28,Kitzbuehl,74.66666666666667,17.37428550019707,-7.834353472860922,73.85714285714286
2025-01-28,Saalbach,69.66666666666667,15.32689528072597,-5.524518250278958,69.16666666666666
2025-01-28,Hochkar,47.0,0.9783490406987672,0.4827191679421876,51.42857142857143
2025-01-28,Obertauern,62.5,10.788635791331942,0.5260228174131942,64.3
2025-01-29,Kitzbuehl,74.83333333333333,3.6642880559521807,-1.0143246171589857,74.11904761904762
2025-01-29,Saalbach,69.83333333333333,0.1429196636020302,-9.854966098975234,69.33333333333334
2025-01-29,Hochkar,47.5,5.2064815543160385,-8.258358859857113,51.214285714285715
2025-01-29,Obertauern,65.5,7.404106513658853,-9.646186996401685,65.01428571428572
2025-01-30,Kitzbuehl,75.0,5.81931567284296,3.5876792731324745,74.35714285714286
2025-01-30,Saalbach,70.0,18.242660205501544,-4.874802620005333,69.5
2025-01-30,Hochkar,50.0,10.104930177585928,-4.074617360720888,51.5
2025-01-30,Obertauern,69.0,15.11151321395095,0.8388247597947647,65.47142857142858
2025-01-31,Kitzbuehl,75.16666666666667,6.886575552052112,4.615883755774394,74.57142857142857
2025-01-31,Saalbach,70.16666666666667,16.808337932219107,-7.614765579869507,69.66666666666666
2025-01-31,Hochkar,62.5,0.9127102472631689,3.603260746292596,53.642857142857146
2025-02-01,Kitzbuehl,75.33333333333333,11.450988936794277,-8.587208166550095,74.78571428571429
2025-02-01,Hochkar,59.0,16.711788575658588,2.292840635537699,55.214285714285715
2025-02-01,Obertauern,57.0,19.7628087238829,-1.4980248216616374,64.07142857142857
2025-02-02,Kitzbuehl,75.5,4.8759957161407,1.69596637604441,75.0
2025-02-02,Saalbach,77.5,3.0835167763104576,3.512630304917989,70.85714285714286
2025-02-02,Hochkar,60.5,3.103679176076133,-3.0214518712142873,55.0
2025-02-02,Obertauern,61.5,12.983109120427036,-3.240679284747718,63.42857142857143
2025-02-03,Kitzbuehl,75.66666666666667,6.120423318341155,3.0146824390521036,75.16666666666666
2025-02-03,Saalbach,77.77777777777777,3.1152251828335142,0.1764764152586142,72.06349206349206
2025-02-03,Hochkar,48.5,14.216714683650302,-8.300463574017362,53.57142857142857
2025-02-03,Obertauern,66.0,5.90897891598138,-9.123188772508676,63.57142857142857
2025-02-04,Kitzbuehl,75.83333333333333,18.262711682298388,-7.807264994884246,75.33333333333334
2025-02-04,Saalbach,78.05555555555556,12.045439704984188,-2.786319049388256,73.28571428571429
2025-02-04,Hochkar,48.0,13.592828102796304,3.586459022823661,53.714285714285715
2025-02-04,Obertauern,69.5,0.339282965938299,-0.4191862026512591,64.42857142857143
2025-02-05,Kitzbuehl,76.0,13.04571279808362,-8.064749420111127,75.5
2025-02-05,Saalbach,78.33333333333334,4.06229186100245,0.7759861961272527,74.52380952380953
2025-02-05,Hochkar,49.0,15.633642349931234,-7.251877008530812,53.92857142857143
2025-02-05,Obertauern,59.5,16.53902770224367,-3.270825189730795,64.0
2025-02-06,Kitzbuehl,76.16666666666667,18.396189240130965,-7.688629951948652,75.66666666666666
2025-02-06,Hochkar,49.5,12.442135980901435,1.3711506601974008,53.857142857142854
2025-02-06,Obertauern,68.8,0.8693522823519872,-6.519388336053087,64.47142857142858
2025-02-07,Kitzbuehl,76.33333333333333,4.918483844413403,-1.4964765999366048,75.83333333333334
2025-02-07,Saalbach,78.88888888888889,13.265012433494302,-7.628375062483148,75.81746031746032
2025-02-07,Hochkar,62.0,4.433439402230901,-8.10949738717975,53.785714285714285
2025-02-07,Obertauern,60.5,14.221198243328326,-1.0041572502763394,63.25714285714286
2025-02-08,Kitzbuehl,76.5,7.617697477448453,-8.008514487691265,76.0
2025-02-08,Saalbach,79.16666666666667,7.594220180021914,1.149302844017587,77.12698412698413
2025-02-08,Hochkar,58.5,2.112033945200662,4.537299152288373,53.714285714285715
2025-02-08,Obertauern,65.5,7.336807286681282,0.6509417095118089,64.47142857142858
2025-02-09,Saalbach,79.44444444444444,19.048535309715085,-2.930150641760277,78.45238095238096
2025-02-09,Hochkar,60.5,9.418132117793997,-7.088060501207316,53.714285714285715
2025-02-09,Obertauern,58.5,16.398752550392253,3.7531787321135752,64.04285714285714
2025-02-10,Kitzbuehl,76.83333333333333,14.492831428455762,-2.682809356285821,76.19047619047618
2025-02-10,Saalbach,79.72222222222223,6.848211086630533,-5.756008381017661,78.76984126984128
2025-02-10,Hochkar,48.5,17.43168354012765,-5.2815443149931305,53.714285714285715
2025-02-10,Obertauern,66.0,5.6063028410406135,0.1016275754981723,64.04285714285714
2025-02-11,Kitzbuehl,77.0,3.233707818024234,-6.813969861295036,76.38095238095238
2025-02-11,Saalbach,80.0,1.5217852811344046,-9.046505045732436,79.08730158730158
2025-02-11,Hochkar,49.0,2.4940136587147443,-9.524258697227609,53.857142857142854
2025-02-11,Obertauern,57.0,19.808913381119662,-3.6596515364495854,62.25714285714286
2025-02-12,Kitzbuehl,77.16666666666667,3.6129991762022873,-6.557370149442075,76.57142857142857
2025-02-12,Saalbach,80.27777777777777,4.76624681457327,-6.799708209120496,79.40476190476191
2025-02-12,Hochkar,47.5,19.55185865457219,1.7990168887292857,53.642857142857146
2025-02-12,Obertauern,57.5,19.356080747401293,-9.769211210965072,61.971428571428575
2025-02-13,Kitzbuehl,77.33333333333333,6.3246190082326255,2.8363901815543286,76.76190476190474
2025-02-13,Saalbach,80.55555555555556,6.626325032126513,2.1435285296450868,79.72222222222221
2025-02-13,Hochkar,48.0,1.568809825907036,0.723705655930484,53.42857142857143
2025-02-14,Saalbach,80.83333333333334,10.087334372248716,-5.124103938223196,80.0
2025-02-14,Hochkar,63.0,4.955770277276281,-6.022413308845172,53.57142857142857
2025-02-14,Obertauern,65.0,8.156603983060744,-2.424777933178495,61.42857142857143
2025-02-15,Hochkar,59.0,0.5473420421794795,4.597372089069028,53.642857142857146
2025-02-15,Obertauern,67.0,4.578262693381944,-1.6167442843608466,62.357142857142854
2025-02-16,Kitzbuehl,77.83333333333333,15.44980284946549,-4.836478336146945,77.0
2025-02-16,Hochkar,61.5,16.08572099609187,-9.273571415905192,53.785714285714285
2025-02-16,Obertauern,57.0,18.043289514436267,3.9743147581718254,61.142857142857146
2025-02-17,Kitzbuehl,78.0,19.92857310426432,-4.595377908439961,77.23809523809523
2025-02-17,Saalbach,81.66666666666667,4.807347002105111,-7.996567203098179,80.35714285714286
2025-02-17,Hochkar,48.0,3.0412346958693903,-3.1950781063581797,53.714285714285715
2025-02-17,Obertauern,61.5,13.652744908380862,2.471663944466002,61.57142857142857
2025-02-18,Kitzbuehl,78.16666666666667,11.807292387441365,-3.867564598946879,77.47619047619047
2025-02-18,Saalbach,81.94444444444444,17.77454632893388,0.7248746896424887,80.71428571428571
2025-02-18,Hochkar,47.0,16.918539364420262,3.9088083179843593,53.42857142857143
2025-02-18,Obertauern,57.0,19.551927136739295,0.9029462394045336,60.285714285714285
2025-02-19,Kitzbuehl,78.33333333333333,3.4930446418036554,-3.774431984751237,77.69047619047618
2025-02-19,Saalbach,82.22222222222223,17.4390720335941,-6.665256418601128,81.07142857142857
2025-02-19,Hochkar,49.0,9.178479527823802,-1.8292759472075824,53.642857142857146
2025-02-19,Obertauern,57.0,19.891048862722716,3.0348276215409022,60.285714285714285
2025-02-20,Saalbach,82.5,7.05602348147589,2.588438940352006,81.42857142857143
2025-02-20,Hochkar,49.5,16.756864393137644,-4.386473703683286,53.857142857142854
2025-02-20,Obertauern,69.5,0.3892716996679524,-3.79919016818244,62.0
2025-02-21,Kitzbuehl,78.66666666666667,1.5585399281423395,3.8336462266171214,77.92857142857143
2025-02-21,Saalbach,82.77777777777777,1.7860161113665909,-7.21576976173088,81.78571428571429
2025-02-21,Hochkar,63.0,15.48024005504824,-8.04261404803507,53.857142857142854
2025-02-21,Obertauern,57.0,19.996474025062547,-2.315844988027063,60.857142857142854
2025-02-22,Kitzbuehl,78.83333333333333,16.964118082034773,3.3171688824031857,78.16666666666667
2025-02-22,Hochkar,59.5,2.439324325833278,3.757435631935984,53.92857142857143
2025-02-22,Obertauern,63.0,11.142718495963855,-4.812331652753642,60.285714285714285
2025-02-23,Kitzbuehl,79.0,3.977027792022221,-1.1621607793929556,78.4047619047619
2025-02-23,Saalbach,83.33333333333334,18.012188942138128,4.984367321642294,82.18253968253968
2025-02-23,Hochkar,61.0,6.163521118280915,4.581427684306659,53.857142857142854
2025-02-24,Kitzbuehl,79.16666666666667,9.678522908865334,-6.632349710944796,78.59523809523809
2025-02-24,Saalbach,83.61111111111111,2.577934778645241,-6.2160409800977074,82.57936507936508
2025-02-24,Hochkar,47.5,4.4659248770774695,-8.28911741909761,53.785714285714285
2025-02-24,Obertauern,67.5,4.577565731970131,-4.747043960596354,61.785714285714285
2025-02-25,Kitzbuehl,79.33333333333333,7.718240483512522,-1.9018186027836244,78.78571428571429
2025-02-25,Saalbach,83.88888888888889,10.148952899864389,-4.150626224836528,82.8968253968254
2025-02-25,Hochkar,48.0,2.336182613177662,4.638348362345068,53.92857142857143
2025-02-25,Obertauern,66.0,6.200587919760531,-0.0005996937048227,62.42857142857143
2025-02-26,Kitzbuehl,79.5,15.914347404765875,-8.019273500611062,78.97619047619047
2025-02-26,Saalbach,84.16666666666667,6.621621424534654,-3.0569272206810503,83.21428571428571
2025-02-26,Hochkar,48.5,17.76877638705675,2.0481876776917787,53.857142857142854
2025-02-26,Obertauern,66.0,6.2979121339472215,-6.048987356163647,63.714285714285715
2025-02-27,Kitzbuehl,79.66666666666667,3.1789047529735592,-9.459984175706465,79.16666666666666
2025-02-27,Saalbach,84.44444444444444,5.605156304833794,-1.2954810237012424,83.53174603174604
2025-02-27,Hochkar,49.0,1.8462656113459053,-7.460629436167888,53.785714285714285
2025-02-27,Obertauern,67.5,3.324755762855185,2.5611609391254184,65.21428571428571
2025-02-28,Kitzbuehl,79.83333333333333,12.494534395634885,4.4961713921687085,79.33333333333333
2025-02-28,Saalbach,84.72222222222223,10.381438761671657,3.5909900529453225,83.84920634920636
2025-02-28,Hochkar,62.5,3.157835509426732,4.322466341087438,53.714285714285715
2025-02-28,Obertauern,69.0,2.010012527886258,-9.009859737937012,65.14285714285714
