date,region,precipitation,temperature
2024-12-01,Kitzbuehl,5.217471859425906,-8.267983567646432
2024-12-01,Saalbach,0.0011940578102542787,-6.657648568024614
2024-12-01,Hochkar,10.27228469626029,4.932378213358872
2024-12-01,Obertauern,10.29956027440257,-1.3623630985201771
2024-12-02,Kitzbuehl,4.009885936219555,-9.032570605267214
2024-12-02,Saalbach,8.710926472036885,-2.2354240616029504
2024-12-02,Hochkar,18.999495667492393,-9.892920211979918
2024-12-02,Obertauern,7.718038479289014,-3.337301287457805
2024-12-03,Kitzbuehl,5.806209388945939,-6.687854844043075
2024-12-03,Saalbach,7.321133195402554,-7.615319080959107
2024-12-03,Hochkar,15.922283010639706,-2.8737291300029097
2024-12-03,Obertauern,0.4966822575731311,-9.900725539542044
2024-12-04,Kitzbuehl,17.280929732080136,-0.3129279658447466
2024-12-04,Saalbach,12.723453014553133,2.8881833438214386
2024-12-04,Hochkar,10.546593227505515,-7.788909594696825
2024-12-04,Obertauern,19.310428587482896,-3.6556299703975075
2024-12-05,Kitzbuehl,17.480832040552837,1.1594960181207217
2024-12-05,Saalbach,12.865591019437899,-9.67130555693933
2024-12-05,Hochkar,17.44292118064544,0.5903266539434071
2024-12-05,Obertauern,10.365924468106423,-3.085326660318625
2024-12-06,Kitzbuehl,2.6106243571202303,4.527558638457069
2024-12-06,Saalbach,19.631931513178895,-8.026211869208286
2024-12-06,Hochkar,4.780186530850969,0.10018431107762105
2024-12-06,Obertauern,9.544569327124039,4.699908014544427
2024-12-07,Kitzbuehl,19.406525101851717,4.151270734410923
2024-12-07,Saalbach,10.671301156045976,-5.586533091570004
2024-12-07,Hochkar,18.774564191380488,3.502422874458656
2024-12-07,Obertauern,3.81881974495881,-8.4976016661453
2024-12-08,Kitzbuehl,4.8099041265610865,-6.536672418222555
2024-12-08,Saalbach,16.102524738452,-0.27031588917567007
2024-12-08,Hochkar,19.47415020397185,-1.0962034776016143
2024-12-08,Obertauern,0.09109223929181232,
2024-12-09,Kitzbuehl,7.844524425777126,
2024-12-09,Saalbach,19.891524383832355,-7.8727070160665455
2024-12-09,Hochkar,19.650439253175684,0.14846411769162593
2024-12-09,Obertauern,16.614501292820066,-9.740384389772975
2024-12-10,Kitzbuehl,16.097971070345046,0.6707868182837657
2024-12-10,Saalbach,2.8411181855044076,-8.50453530240647
2024-12-10,Hochkar,13.391351908185172,-0.8368679666886916
2024-12-10,Obertauern,0.7866591398030431,-3.911338989322564
2024-12-11,Kitzbuehl,19.634823121445024,-2.550553631654658
2024-12-11,Saalbach,10.268474694381563,0.4892544211080132
2024-12-11,Hochkar,16.863165057204743,2.3175490544098043
2024-12-11,Obertauern,6.04454901469569,3.569161847774108
2024-12-12,Kitzbuehl,11.103160240588164,-7.259098272830877
2024-12-12,Saalbach,17.761982992372133,-8.698997263471751
2024-12-12,Hochkar,16.95291280149851,1.5717761371857097
2024-12-12,Obertauern,1.638591090714605,-4.198787715205949
2024-12-13,Kitzbuehl,13.828440088516293,-6.991298124919467
2024-12-13,Saalbach,12.81360288739631,4.680126226226882
2024-12-13,Hochkar,14.436064072517363,-0.7317118061542018
2024-12-13,Obertauern,,-1.5669772973651472
2024-12-14,Kitzbuehl,6.167281088792542,-7.105882092124612
2024-12-14,Saalbach,15.95083270425242,4.68593558185699
2024-12-14,Hochkar,5.915297859258555,-2.630827836239596
2024-12-14,Obertauern,14.737533344953569,-7.202994732931265
2024-12-15,Kitzbuehl,17.094714302968256,-1.0476009850408055
2024-12-15,Saalbach,6.824848143555881,2.920392492483373
2024-12-15,Hochkar,7.215535048574111,2.2062076961484447
2024-12-15,Obertauern,19.35163049069179,-1.5393033767875455
2024-12-16,Kitzbuehl,16.172599581772083,-1.5446844095208316
2024-12-16,Saalbach,2.5407597711435437,-5.352888930681708
2024-12-16,Hochkar,6.292443369927572,-0.0260801623865774
2024-12-16,Obertauern,11.840958206397815,-6.360157678725148
2024-12-17,Kitzbuehl,4.89808080649685,2.0850063495109445
2024-12-17,Saalbach,3.3361607466658305,
2024-12-17,Hochkar,2.318184228740914,-1.9291365646070666
2024-12-17,Obertauern,15.298894179629006,-5.6498425474381495
2024-12-18,Kitzbuehl,5.32317618696897,-4.892893596810986
2024-12-18,Saalbach,11.072212408517018,-8.393767411057047
2024-12-18,Hochkar,2.525995234828753,-8.618417487091577
2024-12-18,Obertauern,,-8.556452936349288
2024-12-19,Kitzbuehl,12.330540490846351,4.607730531193974
2024-12-19,Saalbach,0.22396076930989217,1.660982391369382
2024-12-19,Hochkar,9.10234409666965,-4.140096835019681
2024-12-19,Obertauern,7.7209871979888405,
2024-12-20,Kitzbuehl,14.380058249581687,2.0972925380290857
2024-12-20,Saalbach,1.8484040823047532,-9.728227448850598
2024-12-20,Hochkar,16.196151201729936,-6.56820401214971
2024-12-20,Obertauern,,-9.743588741946274
2024-12-21,Kitzbuehl,4.123502616960564,3.2759114321138902
2024-12-21,Saalbach,10.339591646160509,-2.919171460439502
2024-12-21,Hochkar,4.607848739086842,-1.4094156151828283
2024-12-21,Obertauern,11.582873724497349,-6.846677865417772
2024-12-22,Kitzbuehl,7.858436718160622,-8.571111498298658
2024-12-22,Saalbach,2.551574194163806,2.9750185080480627
2024-12-22,Hochkar,8.16272583206731,-7.513738976519526
2024-12-22,Obertauern,5.167579523252661,-8.876096629402298
2024-12-23,Kitzbuehl,4.305670580911847,-9.09570145793571
2024-12-23,Saalbach,7.19627052137186,-1.5940984418782627
2024-12-23,Hochkar,19.181080017351235,3.258284357172819
2024-12-23,Obertauern,15.236812469904317,-5.030476440660555
2024-12-24,Kitzbuehl,3.3606306961446952,-2.7412273164720293
2024-12-24,Saalbach,12.038620371470373,3.5188952850339845
2024-12-24,Hochkar,,-6.418081861429533
2024-12-24,Obertauern,7.425724190382315,3.826304818765111
2024-12-25,Kitzbuehl,1.2264050000300708,-8.922830374592024
2024-12-25,Saalbach,7.550300266401013,-8.465616407829721
2024-12-25,Hochkar,7.437095408647496,2.5361751443692206
2024-12-25,Obertauern,14.690248440809142,-7.413025941866425
2024-12-26,Kitzbuehl,17.50019179189756,2.597060145686516
2024-12-26,Saalbach,2.83080211761517,-4.368193107351875
2024-12-26,Hochkar,,-0.7188408773414654
2024-12-26,Obertauern,16.83972921087181,-8.515696648762503
2024-12-27,Kitzbuehl,8.955960940310394,-1.404977707961077
2024-12-27,Saalbach,9.018010811008095,-4.8030838727801655
2024-12-27,Hochkar,1.3083302792634566,-8.106630866156468
2024-12-27,Obertauern,9.08047393066154,-4.336026834664888
2024-12-28,Kitzbuehl,16.773831386156242,-6.414539907893596
2024-12-28,Saalbach,0.22146046939790942,-3.4868673719072047
2024-12-28,Hochkar,16.986264610968497,1.2183559650615496
2024-12-28,Obertauern,9.114589774511456,0.48127639083663887
2024-12-29,Kitzbuehl,13.670678262309728,
2024-12-29,Saalbach,12.006301974582643,-5.89569877471304
2024-12-29,Hochkar,3.0725509027332776,-1.278767784090375
2024-12-29,Obertauern,6.4522791060607565,-7.194795313180392
2024-12-30,Kitzbuehl,11.093744506573145,-1.4625332611679127
2024-12-30,Saalbach,3.1543235831752803,-3.3402166193827254
2024-12-30,Hochkar,8.95092102419148,-4.096657508673891
2024-12-30,Obertauern,5.291842348323971,3.072268375754831
2024-12-31,Kitzbuehl,15.168764468051899,-8.019686947152426
2024-12-31,Saalbach,17.343756336234144,0.9990894851695629
2024-12-31,Hochkar,1.6182499820146212,-6.617979810920844
2024-12-31,Obertauern,8.981580351991227,-5.238806368272002
2025-01-01,Kitzbuehl,12.344787636499099,-9.586830466460347
2025-01-01,Saalbach,28.035291748027525,-7.30864920214851
2025-01-01,Hochkar,12.262016497646307,-7.36740823165287
2025-01-01,Obertauern,11.888615702438099,-4.749790173467622
2025-01-02,Kitzbuehl,11.186051993077612,-9.187438401620978
2025-01-02,Saalbach,18.364224863667147,-4.650913635328081
2025-01-02,Hochkar,16.306657144812732,-6.2034862355124964
2025-01-02,Obertauern,12.78349770996433,-4.447225700489838
2025-01-03,Kitzbuehl,13.901932404925606,-12.03405345532992
2025-01-03,Saalbach,13.517295200495859,-2.5921795743194274
2025-01-03,Hochkar,15.841383198528343,-10.199812716049152
2025-01-03,Obertauern,23.43826932249462,-8.258534992148652
2025-01-04,Kitzbuehl,22.693584229792698,-7.354735436511729
2025-01-04,Saalbach,25.171457389008914,-1.7976332622171007
2025-01-04,Hochkar,24.327105611343995,-6.016274800226709
2025-01-04,Obertauern,29.536520634193987,-6.552380026208088
2025-01-05,Kitzbuehl,29.836043893774587,-9.735865017587814
2025-01-05,Saalbach,11.297223081482583,-10.340669914431002
2025-01-05,Hochkar,,-8.387490833762381
2025-01-05,Obertauern,23.08704093567776,-5.768543091376047
2025-01-06,Kitzbuehl,20.534468598244242,-7.649618783152395
2025-01-06,Saalbach,22.297935927765874,-7.165967566573962
2025-01-06,Hochkar,21.751359745439217,-11.12646251884173
2025-01-06,Obertauern,13.87403383361656,-12.364826526261075
2025-01-07,Kitzbuehl,25.227092966988682,-12.399492852064284
2025-01-07,Saalbach,22.165388856004068,-10.860960752697508
2025-01-07,Hochkar,11.737542778241279,-1.6080309441238771
2025-01-07,Obertauern,26.00340697691842,-5.701514362762591
2025-01-08,Kitzbuehl,22.125825719843135,-14.093192268427549
2025-01-08,Saalbach,15.325325868724553,-12.264681145386387
2025-01-08,Hochkar,12.151872105192803,-9.663206136192446
2025-01-08,Obertauern,29.205306784115738,-6.178378557980487
2025-01-09,Kitzbuehl,26.691390695707312,-1.8337532452188352
2025-01-09,Saalbach,13.294726881096556,-6.408681818858867
2025-01-09,Hochkar,19.843246535610888,-10.20505783917697
2025-01-09,Obertauern,11.817375540386326,-0.5505946676236952
2025-01-10,Kitzbuehl,21.01909564284574,-4.2774523143610566
2025-01-10,Saalbach,27.53685473437131,-4.105860955703841
2025-01-10,Hochkar,16.79674313924924,-8.749964631058273
2025-01-10,Obertauern,20.49930758886993,-14.895708830711001
2025-01-11,Kitzbuehl,28.965040357323936,-14.714506907423239
2025-01-11,Saalbach,12.161218016987366,-1.228960328378939
2025-01-11,Hochkar,23.214190852879657,-4.941260059902037
2025-01-11,Obertauern,16.573301326547885,-2.6974908354018705
2025-01-12,Kitzbuehl,25.925195588306607,-4.214397278578362
2025-01-12,Saalbach,17.809484922444394,-4.86761320357545
2025-01-12,Hochkar,18.937035665965393,-5.797231721601902
2025-01-12,Obertauern,22.85383702099373,-7.241288562029841
2025-01-13,Kitzbuehl,24.485314097879424,-5.050574569545761
2025-01-13,Saalbach,28.371410302914317,-12.594795979785946
2025-01-13,Hochkar,29.722400803311395,-5.134212453049411
2025-01-13,Obertauern,16.465525758798584,-4.5852844248424045
2025-01-14,Kitzbuehl,16.08524685341687,-4.008559239143723
2025-01-14,Saalbach,19.960281980766123,2.279892407914934
2025-01-14,Hochkar,10.999383303734753,3.0862391031929413
2025-01-14,Obertauern,5.124689914398517,-6.414082675033546
2025-01-15,Kitzbuehl,16.764815076616472,-9.00206680629734
2025-01-15,Saalbach,11.776372581769925,-6.186426912771145
2025-01-15,Hochkar,12.804571002148549,-7.0395532310148825
2025-01-15,Obertauern,4.6291784429393505,
2025-01-16,Kitzbuehl,0.1958159925631664,-5.555263334097536
2025-01-16,Saalbach,1.0476001840621851,-0.36951794709206887
2025-01-16,Hochkar,0.22779993023949618,-8.25722384467159
2025-01-16,Obertauern,0.09399667571055703,-8.867664566431532
2025-01-17,Kitzbuehl,11.410204275912662,-1.2047852232748557
2025-01-17,Saalbach,0.4591710292398221,-4.972391246672159
2025-01-17,Hochkar,9.067399849668462,-1.5036353081744789
2025-01-17,Obertauern,5.82377941701494,
2025-01-18,Kitzbuehl,2.5918617093436658,-8.469056094728307
2025-01-18,Saalbach,9.149717986849131,4.245696661130523
2025-01-18,Hochkar,19.806370873061596,-6.418906502231794
2025-01-18,Obertauern,19.069021577458766,-9.203889464831423
2025-01-19,Kitzbuehl,11.418757104153848,
2025-01-19,Saalbach,14.28486642083146,-2.804485988442236
2025-01-19,Hochkar,,-5.825843305659062
2025-01-19,Obertauern,9.973248787717822,1.6875866595514655
2025-01-20,Kitzbuehl,16.14129244901803,2.356219566062185
2025-01-20,Saalbach,2.8256560962081223,-7.41816246171322
2025-01-20,Hochkar,4.536314346887515,-8.93390882383359
2025-01-20,Obertauern,17.759607315343523,-0.8899663241845488
2025-01-21,Kitzbuehl,12.508086053142588,1.676084244833099
2025-01-21,Saalbach,17.77744313809597,-4.380392150067084
2025-01-21,Hochkar,0.3485034189610192,-3.638921666816958
2025-01-21,Obertauern,13.089396260747051,-2.5657658973692925
2025-01-22,Kitzbuehl,8.109306835363121,0.49734788742125424
2025-01-22,Saalbach,7.790850684203421,-9.42948276899787
2025-01-22,Hochkar,14.999150610326478,-5.890826823580683
2025-01-22,Obertauern,6.198588168350203,0.3662344867444496
2025-01-23,Kitzbuehl,9.243369612414563,-9.956589443810836
2025-01-23,Saalbach,5.7971754226003185,-9.917648192794674
2025-01-23,Hochkar,7.857250995759544,3.7485182512569537
2025-01-23,Obertauern,4.821677031414953,-3.4304950935426435
2025-01-24,Kitzbuehl,8.836850281360405,-9.74829801291886
2025-01-24,Saalbach,18.369471453279182,-3.920204119039566
2025-01-24,Hochkar,9.750011157570007,-4.282652150198729
2025-01-24,Obertauern,15.328476359823927,
2025-01-25,Kitzbuehl,,-7.796469550589499
2025-01-25,Saalbach,4.10389344996555,-6.96235298763672
2025-01-25,Hochkar,1.433321839984656,4.659161234820234
2025-01-25,Obertauern,6.308961425159795,-8.299302735400705
2025-01-26,Kitzbuehl,4.3304850179267,-7.733249494993095
2025-01-26,Saalbach,16.1077371611942,-6.69138071875903
2025-01-26,Hochkar,,3.029083586713588
2025-01-26,Obertauern,6.201405297281662,-3.7121558415414917
2025-01-27,Kitzbuehl,6.189399852114274,2.649062315253536
2025-01-27,Saalbach,3.494216001738102,-6.392943362802709
2025-01-27,Hochkar,,2.8022470890675812
2025-01-27,Obertauern,10.876902456524002,-7.996450494723955
2025-01-28,Kitzbuehl,17.37428550019707,-7.834353472860922
2025-01-28,Saalbach,15.32689528072597,-5.524518250278958
2025-01-28,Hochkar,0.9783490406987672,0.4827191679421876
2025-01-28,Obertauern,10.788635791331942,0.5260228174131942
2025-01-29,Kitzbuehl,3.6642880559521807,-1.0143246171589855
2025-01-29,Saalbach,0.14291966360203023,-9.854966098975234
2025-01-29,Hochkar,5.2064815543160385,-8.258358859857113
2025-01-29,Obertauern,7.404106513658853,-9.646186996401683
2025-01-30,Kitzbuehl,5.81931567284296,3.5876792731324745
2025-01-30,Saalbach,18.242660205501544,-4.874802620005333
2025-01-30,Hochkar,10.104930177585928,-4.074617360720888
2025-01-30,Obertauern,15.11151321395095,0.8388247597947647
2025-01-31,Kitzbuehl,6.886575552052112,4.615883755774394
2025-01-31,Saalbach,16.808337932219107,-7.614765579869507
2025-01-31,Hochkar,0.9127102472631687,3.6032607462925963
2025-01-31,Obertauern,18.144644409073784,
2025-02-01,Kitzbuehl,11.450988936794275,-8.587208166550095
2025-02-01,Saalbach,,-2.1969217964752756
2025-02-01,Hochkar,16.711788575658588,2.292840635537699
2025-02-01,Obertauern,19.7628087238829,-1.4980248216616374
2025-02-02,Kitzbuehl,4.8759957161407,1.6959663760444101
2025-02-02,Saalbach,3.0835167763104576,3.512630304917989
2025-02-02,Hochkar,3.103679176076133,-3.0214518712142873
2025-02-02,Obertauern,12.983109120427036,-3.240679284747718
2025-02-03,Kitzbuehl,6.120423318341155,3.0146824390521036
2025-02-03,Saalbach,3.1152251828335142,0.17647641525861424
2025-02-03,Hochkar,14.216714683650302,-8.300463574017362
2025-02-03,Obertauern,5.90897891598138,-9.123188772508676
2025-02-04,Kitzbuehl,18.262711682298388,-7.807264994884246
2025-02-04,Saalbach,12.045439704984188,-2.786319049388256
2025-02-04,Hochkar,13.592828102796304,3.586459022823661
2025-02-04,Obertauern,0.339282965938299,-0.41918620265125917
2025-02-05,Kitzbuehl,13.04571279808362,-8.064749420111127
2025-02-05,Saalbach,4.06229186100245,0.7759861961272527
2025-02-05,Hochkar,15.633642349931234,-7.251877008530812
2025-02-05,Obertauern,16.53902770224367,-3.270825189730795
2025-02-06,Kitzbuehl,18.396189240130965,-7.688629951948652
2025-02-06,Saalbach,4.598078313664386,
2025-02-06,Hochkar,12.442135980901437,1.3711506601974008
2025-02-06,Obertauern,0.8693522823519872,-6.519388336053087
2025-02-07,Kitzbuehl,4.918483844413403,-1.4964765999366048
2025-02-07,Saalbach,13.265012433494302,-7.628375062483148
2025-02-07,Hochkar,4.433439402230901,-8.10949738717975
2025-02-07,Obertauern,14.221198243328326,-1.0041572502763394
2025-02-08,Kitzbuehl,7.617697477448453,-8.008514487691265
2025-02-08,Saalbach,7.594220180021914,1.149302844017587
2025-02-08,Hochkar,2.112033945200662,4.537299152288373
2025-02-08,Obertauern,7.336807286681282,0.6509417095118089
2025-02-09,Kitzbuehl,,1.950909672645544
2025-02-09,Saalbach,19.048535309715085,-2.930150641760277
2025-02-09,Hochkar,9.418132117793995,-7.088060501207316
2025-02-09,Obertauern,16.398752550392253,3.7531787321135752
2025-02-10,Kitzbuehl,14.492831428455762,-2.682809356285821
2025-02-10,Saalbach,6.848211086630533,-5.756008381017661
2025-02-10,Hochkar,17.43168354012765,-5.2815443149931305
2025-02-10,Obertauern,5.6063028410406135,0.10162757549817236
2025-02-11,Kitzbuehl,3.233707818024234,-6.813969861295036
2025-02-11,Saalbach,1.5217852811344046,-9.046505045732435
2025-02-11,Hochkar,2.4940136587147443,-9.524258697227609
2025-02-11,Obertauern,19.808913381119662,-3.6596515364495854
2025-02-12,Kitzbuehl,3.6129991762022873,-6.557370149442075
2025-02-12,Saalbach,4.76624681457327,-6.799708209120496
2025-02-12,Hochkar,19.55185865457219,1.7990168887292857
2025-02-12,Obertauern,19.356080747401293,-9.769211210965073
2025-02-13,Kitzbuehl,6.3246190082326255,2.8363901815543286
2025-02-13,Saalbach,6.626325032126513,2.1435285296450868
2025-02-13,Hochkar,1.568809825907036,0.723705655930484
2025-02-13,Obertauern,,-8.70772572034669
2025-02-14,Kitzbuehl,0.023881457696959263,-7.298153085485337
2025-02-14,Saalbach,10.087334372248716,-5.124103938223196
2025-02-14,Hochkar,4.955770277276281,-6.022413308845172
2025-02-14,Obertauern,8.156603983060744,-2.424777933178495
2025-02-15,Kitzbuehl,,-0.4734543899111827
2025-02-15,Saalbach,,-3.9081842575774637
2025-02-15,Hochkar,0.5473420421794795,4.597372089069028
2025-02-15,Obertauern,4.578262693381944,-1.6167442843608466
2025-02-16,Kitzbuehl,15.44980284946549,-4.836478336146945
2025-02-16,Saalbach,,-1.2413048455963143
2025-02-16,Hochkar,16.08572099609187,-9.273571415905192
2025-02-16,Obertauern,18.043289514436267,3.9743147581718254
2025-02-17,Kitzbuehl,19.92857310426432,-4.595377908439961
2025-02-17,Saalbach,4.807347002105111,-7.996567203098179
2025-02-17,Hochkar,3.0412346958693903,-3.1950781063581797
2025-02-17,Obertauern,13.652744908380862,2.471663944466002
2025-02-18,Kitzbuehl,11.807292387441365,-3.8675645989468794
2025-02-18,Saalbach,17.77454632893388,0.7248746896424887
2025-02-18,Hochkar,16.918539364420262,3.9088083179843593
2025-02-18,Obertauern,19.551927136739295,0.9029462394045336
2025-02-19,Kitzbuehl,3.4930446418036554,-3.774431984751237
2025-02-19,Saalbach,17.4390720335941,-6.665256418601128
2025-02-19,Hochkar,9.178479527823802,-1.8292759472075826
2025-02-19,Obertauern,19.891048862722716,3.0348276215409022
2025-02-20,Kitzbuehl,0.9674806101165734,
2025-02-20,Saalbach,7.05602348147589,2.588438940352006
2025-02-20,Hochkar,16.756864393137644,-4.386473703683286
2025-02-20,Obertauern,0.3892716996679524,-3.79919016818244
2025-02-21,Kitzbuehl,1.5585399281423395,3.8336462266171214
2025-02-21,Saalbach,1.7860161113665907,-7.21576976173088
2025-02-21,Hochkar,15.48024005504824,-8.04261404803507
2025-02-21,Obertauern,19.996474025062547,-2.315844988027063
2025-02-22,Kitzbuehl,16.964118082034773,3.3171688824031857
2025-02-22,Saalbach,7.568165854321569,
2025-02-22,Hochkar,2.4393243258332786,3.7574356319359836
2025-02-22,Obertauern,11.142718495963855,-4.812331652753642
2025-02-23,Kitzbuehl,3.977027792022221,-1.1621607793929556
2025-02-23,Saalbach,18.012188942138128,4.984367321642294
2025-02-23,Hochkar,6.163521118280915,4.581427684306659
2025-02-23,Obertauern,,4.64603564936181
2025-02-24,Kitzbuehl,9.678522908865334,-6.632349710944796
2025-02-24,Saalbach,2.577934778645241,-6.2160409800977074
2025-02-24,Hochkar,4.4659248770774695,-8.28911741909761
2025-02-24,Obertauern,4.577565731970131,-4.747043960596354
2025-02-25,Kitzbuehl,7.718240483512522,-1.9018186027836244
2025-02-25,Saalbach,10.148952899864387,-4.150626224836528
2025-02-25,Hochkar,2.336182613177662,4.638348362345068
2025-02-25,Obertauern,6.200587919760531,-0.0005996937048227124
2025-02-26,Kitzbuehl,15.914347404765877,-8.019273500611062
2025-02-26,Saalbach,6.621621424534654,-3.0569272206810503
2025-02-26,Hochkar,17.76877638705675,2.0481876776917787
2025-02-26,Obertauern,6.2979121339472215,-6.048987356163647
2025-02-27,Kitzbuehl,3.1789047529735592,-9.459984175706465
2025-02-27,Saalbach,5.605156304833794,-1.2954810237012424
2025-02-27,Hochkar,1.8462656113459053,-7.460629436167888
2025-02-27,Obertauern,3.324755762855185,2.5611609391254184
2025-02-28,Kitzbuehl,12.494534395634885,4.4961713921687085
2025-02-28,Saalbach,10.381438761671657,3.5909900529453225
2025-02-28,Hochkar,3.157835509426732,4.322466341087438
2025-02-28,Obertauern,2.010012527886258,-9.009859737937012
